id,sentence,subject_entity,object_entity,relation
3130,"이는 알 자루, 아니타 베이커, 차카 칸, 사데를 포함한 성악가들의 경력을 확립하거나 강화하는데 도움이 되었다.","{'word': '사데', 'start_idx': 24, 'end_idx': 25, 'type': 'ART'}","{'word': '아니타 베이커', 'start_idx': 9, 'end_idx': 15, 'type': 'ART'}",None
3146,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': 'Doo-Bop', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}","{'word': '이지 모비', 'start_idx': 76, 'end_idx': 80, 'type': 'ART'}",None
3149,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '힙합', 'start_idx': 64, 'end_idx': 65, 'type': 'GEN'}","{'word': '1992년', 'start_idx': 49, 'end_idx': 53, 'type': 'DAT'}",None
3150,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}","{'word': '스윙', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}",None
3153,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '스윙', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}",None
3154,"누 재즈는 재즈 조화와 멜로디의 영향을 받으며, 대개 즉흥적인 측면이 없다.","{'word': '누 재즈', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 6, 'end_idx': 7, 'type': 'GEN'}",None
3157,"2000년 늦은 시간에도 마크 그리들리의 재즈 스타일에서는: 보사노바 베이스 라인은 ""라틴 베이스 특징""이라고도 불린다.","{'word': '보사노바', 'start_idx': 34, 'end_idx': 37, 'type': 'GEN'}","{'word': '2000년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",None
3163,"유럽에서는 미국 재즈 레코드가 제한적으로만 발매되면서 유럽 재즈는 제1차 세계대전 중이나 이후 유럽을 방문한 제임스 리스 유럽, 폴 화이트먼, 로니 존슨 등 미국 아티스트들에게 그 뿌리를 두고 있다.","{'word': '미국 재즈', 'start_idx': 6, 'end_idx': 10, 'type': 'GEN'}","{'word': '로니 존슨', 'start_idx': 80, 'end_idx': 84, 'type': 'ART'}",None
3165,"1940년대 비밥 시대에, 큰 밴드들은 편곡에 여유를 내주었는데, 이 편곡은 처음에 멜로디가 짧게 명기되고 대부분의 곡이 즉흥적으로 연주되었다.","{'word': '비밥', 'start_idx': 7, 'end_idx': 8, 'type': 'GEN'}","{'word': '1940년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",None
3179,"1930년대는 인기 있는 스윙 빅 밴드에 속했고, 이 밴드의 리더만큼 유명해진 몇몇 거장들이 있었다. ""빅"" 재즈 밴드를 개발하는 주요 인물들은 베이시, 캡 캘러웨이, 지미와 토미 도시, 듀크 엘링턴, 베니 굿맨, 플레처 헨더슨, 얼 하인즈, 해리 제임스, 짐미 룬스포드, 글렌 밀러, 아티 쇼 등이 있다.","{'word': '스윙 빅 밴드', 'start_idx': 14, 'end_idx': 20, 'type': 'ART'}","{'word': '지미', 'start_idx': 94, 'end_idx': 95, 'type': 'ART'}",None
3180,"1930년대는 인기 있는 스윙 빅 밴드에 속했고, 이 밴드의 리더만큼 유명해진 몇몇 거장들이 있었다. ""빅"" 재즈 밴드를 개발하는 주요 인물들은 베이시, 캡 캘러웨이, 지미와 토미 도시, 듀크 엘링턴, 베니 굿맨, 플레처 헨더슨, 얼 하인즈, 해리 제임스, 짐미 룬스포드, 글렌 밀러, 아티 쇼 등이 있다.","{'word': '재즈', 'start_idx': 61, 'end_idx': 62, 'type': 'GEN'}","{'word': '1930년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",None
3181,일부 평론가들은 에디 랭과 조 베누티가 이 장르의 기타 비올린 파트너십 특성을 개척했다고 믿는다.,"{'word': '에디 랭', 'start_idx': 9, 'end_idx': 12, 'type': 'ART'}","{'word': '조 베누티', 'start_idx': 15, 'end_idx': 19, 'type': 'ART'}",None
3186,"세속적인 재즈 뮤지션들은 종종 그들의 레퍼토리의 일부로 찬송가를 연주하거나 듀크 엘링턴의 ""블랙 앤 베이지 스위트""의 일부인 ""Come Sunday""와 같은 곡을 공연했고 후에 많은 다른 재즈 아티스트들이 블랙 가스펠 음악에서 빌렸다.","{'word': '재즈', 'start_idx': 5, 'end_idx': 6, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 105, 'end_idx': 106, 'type': 'GEN'}",None
3190,"1919년 키드 오리의 뉴올리언스 출신의 음악가들로 구성된 재즈 밴드가 샌프란시스코와 로스앤젤레스에서 연주하기 시작했고, 1922년 그들은 뉴올리언스의 최초의 흑인 재즈 밴드가 되어 음반을 만들었다.","{'word': '재즈', 'start_idx': 33, 'end_idx': 34, 'type': 'GEN'}","{'word': '1919년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",None
3198,"이것은 1930년대의 올리버, 모튼, 암스트롱 밴드에 의한 재즈 클래식 음반회사의 재발행에 의해 상당 부분 추진되었다.","{'word': '암스트롱', 'start_idx': 21, 'end_idx': 24, 'type': 'ART'}","{'word': '올리버', 'start_idx': 12, 'end_idx': 14, 'type': 'ART'}",None
3200,"재즈에 대한 유럽 관객들의 관심뿐만 아니라, 이 시기에 유럽의 경제적, 정치적 어려움에 수반되는 미국적인 것에 대한 관심을 불러일으킨 것은 그들의 라이브 공연이었다.","{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '유럽', 'start_idx': 31, 'end_idx': 32, 'type': 'LOC'}",None
3201,"비밥에서 느슨하게 영감을 받은 반면, 자유로운 재즈 선율은 플레이어들에게 훨씬 더 많은 의도를 주었다.","{'word': '재즈', 'start_idx': 26, 'end_idx': 27, 'type': 'GEN'}","{'word': '비밥', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}",None
3204,베이시스트 찰스 밍구스는 그의 작곡은 무수한 스타일과 장르를 사용하지만 재즈에서 아방가르드와도 자주 연관되어 있다.,"{'word': '아방가르드', 'start_idx': 45, 'end_idx': 49, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 40, 'end_idx': 41, 'type': 'GEN'}",None
3209,"2년 후 나는 그것이 '밥'이고 모던 재즈의 시작이라고 알게 되었지만, 밴드는 결코 음반을 내지 않았다."" 디지 길레스피는 ""사람들은 하인스 밴드가 '밥의 시초'라고 말하고 그 음악의 주요 음악가들은 결국 하인스 밴드에 포함된다""고 썼다.","{'word': '모던 재즈', 'start_idx': 18, 'end_idx': 22, 'type': 'GEN'}","{'word': '밥', 'start_idx': 13, 'end_idx': 13, 'type': 'GEN'}",None
3216,"뉴올리언스에서 음악적 맥락에서 처음으로 문서화된 사용은 1916년 11월 14일 피카윤 타임즈(Times-Picayune)의 ""jas bands""에 관한 기사다. 음악가 유비 블레이크는 NPR 인터뷰에서 ""브로드웨이가 그것을 알아차리자 그들은 그것을 'J-A-Z-Z'라고 불렀다. 그러나 원래 그렇게 불리지 않았다. 그것은 'J-A-S-S'라는 철자였다.","{'word': '피카윤 타임즈', 'start_idx': 45, 'end_idx': 51, 'type': 'POH'}","{'word': '1916년 11월 14일', 'start_idx': 31, 'end_idx': 43, 'type': 'DAT'}",None
3223,"그 후 재즈는 많은 주요 댄스 오케스트라에서 중요한 요소가 되었고, 재즈 악기 연주자들이 많아졌다. 이 스타일은 1934년에 시작된 Quintette du Hot Club de France와 함께 프랑스에서 본격적으로 시작되었다.","{'word': '재즈', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}","{'word': '프랑스', 'start_idx': 110, 'end_idx': 112, 'type': 'LOC'}",None
3232,In a Silent Way 앨범은 후년의 경우보다 부드러운 사운드를 선보였지만 여전히 초기 퓨전의 고전으로 꼽힌다.,"{'word': '초기 퓨전', 'start_idx': 49, 'end_idx': 53, 'type': 'GEN'}","{'word': 'In a Silent Way', 'start_idx': 0, 'end_idx': 14, 'type': 'POH'}",None
3235,"재즈 록 퓨전(Jazz-rock Fusion)은 1960년대 후반과 1970년대 초에 재즈 즉흥 연주와 록 음악의 리듬, 전자 악기, 고도로 증폭된 무대 사운드를 결합하여 등장했다.","{'word': '재즈 록 퓨전', 'start_idx': 0, 'end_idx': 6, 'type': 'GEN'}","{'word': 'Jazz-rock Fusion', 'start_idx': 8, 'end_idx': 23, 'type': 'GEN'}",None
3236,"재즈 록 퓨전(Jazz-rock Fusion)은 1960년대 후반과 1970년대 초에 재즈 즉흥 연주와 록 음악의 리듬, 전자 악기, 고도로 증폭된 무대 사운드를 결합하여 등장했다.","{'word': '재즈 록 퓨전', 'start_idx': 0, 'end_idx': 6, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 48, 'end_idx': 49, 'type': 'GEN'}",None
3237,"재즈 록 퓨전(Jazz-rock Fusion)은 1960년대 후반과 1970년대 초에 재즈 즉흥 연주와 록 음악의 리듬, 전자 악기, 고도로 증폭된 무대 사운드를 결합하여 등장했다.","{'word': '재즈 록 퓨전', 'start_idx': 0, 'end_idx': 6, 'type': 'GEN'}","{'word': '록 음악', 'start_idx': 58, 'end_idx': 61, 'type': 'GEN'}",None
3239,"재즈 록 퓨전(Jazz-rock Fusion)은 1960년대 후반과 1970년대 초에 재즈 즉흥 연주와 록 음악의 리듬, 전자 악기, 고도로 증폭된 무대 사운드를 결합하여 등장했다.","{'word': '록 음악', 'start_idx': 58, 'end_idx': 61, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 48, 'end_idx': 49, 'type': 'GEN'}",None
3240,2000년대에는 라틴 재즈와 아프로 쿠반 재즈 등 다른 스타일과 장르가 결합하여 재즈가 풍부해졌다.,"{'word': '재즈', 'start_idx': 45, 'end_idx': 46, 'type': 'GEN'}","{'word': '라틴 재즈', 'start_idx': 9, 'end_idx': 13, 'type': 'GEN'}",None
3241,2000년대에는 라틴 재즈와 아프로 쿠반 재즈 등 다른 스타일과 장르가 결합하여 재즈가 풍부해졌다.,"{'word': '재즈', 'start_idx': 45, 'end_idx': 46, 'type': 'GEN'}","{'word': '아프로 쿠반 재즈', 'start_idx': 16, 'end_idx': 24, 'type': 'GEN'}",None
3243,2000년대에는 라틴 재즈와 아프로 쿠반 재즈 등 다른 스타일과 장르가 결합하여 재즈가 풍부해졌다.,"{'word': '라틴 재즈', 'start_idx': 9, 'end_idx': 13, 'type': 'GEN'}","{'word': '2000년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",None
3244,아프로 쿠반 재즈는 라틴 재즈의 초기 형태다.,"{'word': '라틴 재즈', 'start_idx': 11, 'end_idx': 15, 'type': 'GEN'}","{'word': '아프로 쿠반 재즈', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}",None
3245,아프로 쿠반 재즈는 라틴 재즈의 초기 형태다.,"{'word': '아프로 쿠반 재즈', 'start_idx': 0, 'end_idx': 8, 'type': 'GEN'}","{'word': '라틴 재즈', 'start_idx': 11, 'end_idx': 15, 'type': 'GEN'}",None
3248,"파커의 생애에서 재즈는 아프리카의 유산이었으며, 서양의 이음계 화음 범주와 대립하는 건전한 세계인 블루스 시스템의 경험으로 재확인되었다.","{'word': '블루스', 'start_idx': 55, 'end_idx': 57, 'type': 'GEN'}","{'word': '아프리카', 'start_idx': 13, 'end_idx': 16, 'type': 'LOC'}",None
3252,재즈라는 단어를 음악적 맥락에서 사용한 곳은 1915년 시카고 데일리 트리뷴(Chicago Daily Tribune)이다.,"{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '1915년', 'start_idx': 25, 'end_idx': 29, 'type': 'DAT'}",None
3258,하드밥은 1953년과 1954년에 결합하여 1950년대 중반에 집중적으로 개발되었다.,"{'word': '하드밥', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '1953년', 'start_idx': 5, 'end_idx': 9, 'type': 'DAT'}",None
3261,"이들은 프랭크 시나트라, 페기 리, 딕 헤임스, 그리고 도리스 데이를 포함했다.","{'word': '도리스 데이', 'start_idx': 31, 'end_idx': 36, 'type': 'ART'}","{'word': '페기 리', 'start_idx': 14, 'end_idx': 17, 'type': 'ART'}",None
3267,"트럼펫터 윈튼 마르살리스는 10년 초 등장했고, 퓨전 재즈와 프리 재즈를 모두 거부하고 루이 암스트롱과 듀크 엘링턴 같은 예술가들이 처음 개척한 작고 큰 형태의 확장을 창조하면서 전통이라고 믿는 범위 내에서 음악을 창조하기 위해 노력했다.","{'word': '윈튼 마르살리스', 'start_idx': 5, 'end_idx': 12, 'type': 'ART'}","{'word': '듀크 엘링턴', 'start_idx': 58, 'end_idx': 63, 'type': 'ART'}",None
3268,"트럼펫터 윈튼 마르살리스는 10년 초 등장했고, 퓨전 재즈와 프리 재즈를 모두 거부하고 루이 암스트롱과 듀크 엘링턴 같은 예술가들이 처음 개척한 작고 큰 형태의 확장을 창조하면서 전통이라고 믿는 범위 내에서 음악을 창조하기 위해 노력했다.","{'word': '퓨전 재즈', 'start_idx': 27, 'end_idx': 31, 'type': 'GEN'}","{'word': '프리 재즈', 'start_idx': 34, 'end_idx': 38, 'type': 'GEN'}",None
3272,"1970년대 중반까지 재즈 펑크라고 알려진 사운드가 발달하여 강한 백비트, 진보된 사운드와 종종 신디사이저가 등장하였다.","{'word': '재즈 펑크', 'start_idx': 12, 'end_idx': 16, 'type': 'GEN'}","{'word': '1970년대 중반', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}",None
3275,"비밥에서의 발전은 종종 찰리 파커가 1942년 초 뉴욕 클라크 먼로의 업타운 하우스에서 ""Cherokee""를 공연한 순간으로 거슬러 올라간다.","{'word': '비밥', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '업타운 하우스', 'start_idx': 39, 'end_idx': 45, 'type': 'LOC'}",None
3280,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': 'In a Silent Way', 'start_idx': 35, 'end_idx': 49, 'type': 'POH'}","{'word': '데이비스', 'start_idx': 6, 'end_idx': 9, 'type': 'ART'}",None
3281,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': '퓨전', 'start_idx': 18, 'end_idx': 19, 'type': 'GEN'}","{'word': 'In a Silent Way', 'start_idx': 35, 'end_idx': 49, 'type': 'POH'}",None
3286,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '재즈', 'start_idx': 141, 'end_idx': 142, 'type': 'GEN'}","{'word': '""Manteca""', 'start_idx': 81, 'end_idx': 89, 'type': 'POH'}",None
3288,"슐러에 따르면, 그에 비해 암스트롱의 밴드 동료들(젊은 콜먼 호킨스 포함)의 솔로곡은 조용한 리듬과 불분명한 음이 들렸다고 한다.","{'word': '암스트롱의 밴드', 'start_idx': 15, 'end_idx': 22, 'type': 'ART'}","{'word': '콜먼 호킨스', 'start_idx': 31, 'end_idx': 36, 'type': 'ART'}",None
3292,아프리카계 미국인 사회의 많은 재즈 음악가들이 술집과 사창가에서 공연하기 위해 고용되었다.,"{'word': '재즈', 'start_idx': 17, 'end_idx': 18, 'type': 'GEN'}","{'word': '아프리카계 미국인 사회', 'start_idx': 0, 'end_idx': 11, 'type': 'COM'}",None
3295,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '재즈', 'start_idx': 22, 'end_idx': 23, 'type': 'GEN'}","{'word': '유럽 음악', 'start_idx': 27, 'end_idx': 31, 'type': 'GEN'}",None
3298,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '유럽 음악', 'start_idx': 104, 'end_idx': 108, 'type': 'GEN'}","{'word': '미국', 'start_idx': 45, 'end_idx': 46, 'type': 'LOC'}",None
3301,"마일즈 데이비스가 1954년 제1회 뉴포트 재즈 페스티벌에서 공연한 ""Walkin""은 재즈계에 이러한 스타일을 알렸다.","{'word': 'Walkin', 'start_idx': 39, 'end_idx': 44, 'type': 'POH'}","{'word': '1954년', 'start_idx': 10, 'end_idx': 14, 'type': 'DAT'}",None
3302,"마일즈 데이비스가 1954년 제1회 뉴포트 재즈 페스티벌에서 공연한 ""Walkin""은 재즈계에 이러한 스타일을 알렸다.","{'word': '재즈', 'start_idx': 24, 'end_idx': 25, 'type': 'GEN'}","{'word': 'Walkin', 'start_idx': 39, 'end_idx': 44, 'type': 'POH'}",None
3304,"이전 10년 동안의 스윙 시대의 재즈는 다른 대중음악이 국가의 문화를 대표하는 것으로서 도전해 왔으며, 1940년대 초까지 빅 밴드가 스타일에 성공하는 최정점에 도달했고, 스윙 연기와 빅 밴드가 미군과 함께 유럽으로 투어를 갔으며, 그곳에서도 인기를 얻게 되었다.","{'word': '재즈', 'start_idx': 18, 'end_idx': 19, 'type': 'GEN'}","{'word': '대중음악', 'start_idx': 25, 'end_idx': 28, 'type': 'GEN'}",None
